# scale_pdf := (lambda >= 0) ? ( pdf * (lambda^2 + pi^2) ) : ( pdf * sqrt(2 pi) * exp(sigma) / sqrt(sigma) )
# sigma := exp(-lambda-1)
lambda,scaled_pdf,error
-8.625,1.0000203325484934393304511876467217578592753473142318485774153532630912374196236395072234022420515087463381119773639588062520816191444581873616657970134809594159375792853,2.02972470e-167
-8.5625,1.0000216435591022661747019884209629723487362542049857002844124531280743128476890823941221733449566534260322636748367691121595240175149672993714887512655485568775527157362,2.03766391e-167
-8.5,1.0000230390792431306313540134737837626120821026466353373492569614562066969027138934363603856315615089782983445486762029314382633038940934620195103166160675963060353176729,2.06048303e-167
-8.4375,1.0000245245535422519173118914716920557385845220223188437427145463055401960466976117729330799521270425253798023761167198380795322184960060777689401273637687141296414368496,2.09449929e-167
-8.375,1.0000261057770071403329106642383388176303222181213454189486541075231645101830063401903651015613282244675129978769531731873108692313351722961263549288016064510255443471131,2.39406641e-167
-8.3125,1.0000277889175224169678052945781048749189370053630406532313071560311344940778044143671211186723580614126275616891378227793821878408435210247862171141950272335271275815056,2.10004003e-167
-8.25,1.0000295805397829886221744571272112127711331371905562303672571117088410410565365765707351638169889598287996820415924867858752979415277829999477969052979878775313479239739,2.08975919e-167
-8.1875,1.0000314876307554937795366571557858331684597710153067987300301256704158417460021881047019076745651778564608321454636369460923008689693741840045437633824209053083207212577,2.36337762e-167
-8.125,1.0000335176267645637340821792854284560417070067103188761002355365700117808544165819720344578675288636696608721300482734648672764218531970176542014475551157850114852689438,2.38378914e-167
-8.0625,1.0000356784423064034047426420510685650225004891507550744066447388919567331296304971036854105593148090757530257789644486605914302470394201403300545109759441021697607307389,2.36607505e-167
-8,1.0000379785006985063799830448946745712588135459495179615567972702560222545905536028737748953711128049250376451088217827863646300944575276811731610689079987745627507331427,2.23581088e-167
-7.96875,1.0000391835253619546924871514786521648968671625843339117676875116676527138608775269787350916382550682129533271366520319671902121118811940574343811449696545689678119326373,2.23713243e-167
-7.9375,1.0000404267666809963623939304522247356603911806738959237245744041519048678283896548452729690715207973535435178845882604225863554502326246439547914103996428226392086072573,2.16216006e-167
-7.90625,1.0000417094355339966672348372009642275690726214171630919153629152109489498276810914622698070829946057482650592113691864147698575655464752690435396728215822872811008859242,2.21150372e-167
-7.875,1.0000430327810921510379804443754006529446097608615737665854436993368574328935578727879835183116135474588985693542206861499482470263304416049526535044309695644745694880051,2.37875614e-167
-7.84375,1.0000443980920257488298952595323712690078096346309501233200358800368414235436473183733051251578791074806163903107610334548178955474740654959466795684936226352972286446082,2.35778530e-167
-7.8125,1.0000458066977481336515695732775153948374968539749278764562325715054108173054894755416269145265388222432676669773666608044941646530323276959452474698480758100841351601049,2.17039050e-167
-7.78125,1.0000472599696985189475091831423329513571000396014841636433445560810093616106628604295900786642369808917031664409260411203957472002245906851190632025031383896624199789221,2.14822894e-167
-7.75,1.0000487593226648519048674786939206239312846922332884532103353651125036501358805484532768955721537157455309301288871057914652233966584844606983096917591924590056393416785,2.12961531e-167
-7.71875,1.0000503062161479540700146806399077971839415699155083121359725546890852330022268485244019629805975153547590657162908207536073912027657544643792448035160413689999495576829,2.14364758e-167
-7.6875,1.0000519021557682033361089627456084626444830109252983213073455986638727750990159733101097273486583963424926941028986642804975539648393623001610815830350926048301879141971,2.26827870e-167
-7.65625,1.0000535486947160592191966043815518334685219610281655888947347252706914914119260041462710108560354044607333518695435470004305220091933649048541056922708722958306536737105,2.22910726e-167
-7.625,1.0000552474352477715982051797293129278607782787668368065939064515742167578954737975867555111767493407987715046992319143703311599466870911725704081972241413143700556725249,2.31473401e-167
-7.59375,1.0000570000302276523741025460203416034326470944996705277750033495822696977559133836194803114898304365834899933056062073948325516684746069463423392264665089392435619411758,2.27269389e-167
-7.5625,1.0000588081847183298260514224913039941997996024781282152874882845368179634429071417499553644330558065501942915583868524424931786672467669798165260575892965627336780592482,2.19956104e-167
-7.53125,1.0000606736576204468281101836900901381366631059300031788799020230790487268912063636654163470040236638325730496173627151046059182940187817624985138904900930719942005059275,2.17671481e-167
-7.5,1.0000625982633633065593266785927058990775150053805104958961720092718086397062508052712448682847680610122869752534431651356773764138185057075199122018571145146133603478016,2.16945811e-167
-7.46875,1.0000645838736480129132043006406074102212463499147995725321632995376501736746814288439057852705673385433957681254376349736732371156388453366148801456961951983869150806768,2.18803108e-167
-7.4375,1.0000666324192446975095478627602659408439922765261143034101980077549005859468480554059763076572461718232264245559734255054032876092026293211615129735682237358004901653686,2.32696173e-167
-7.40625,1.0000687458918454710524250726235466991768894195174136086617084962958468312208120005601804407231746167592528579931848924015522344154739111165331883308411414111061124397489,2.38855605e-167
-7.375,1.0000709263459747837818970998170682173102971472826027211461037171840265613149574968982680212293824061867058562335716421386506097145580327978731830433047113875409727464952,2.34482391e-167
-7.34375,1.0000731759009589279533907118219731747033933823253232026193143115601437134883421680019826488447937013857274298418794467513204426512835083550941007903236199660939626239737,2.46502045e-167
-7.3125,1.0000754967429564646657708498568325395173206615990625578407370417713723195383390532778707971961209211534597297288170801623251696309290541913241413642257727563078243492217,2.55224240e-167
-7.28125,1.0000778911270514079654737071708605344409881110726564620086791917224059409770457316099283936622582579584608393051677100704048227792733222928969055374355083043818920798689,2.77546553e-167
-7.25,1.0000803613794110509970267104653421576972742670594078562869493754589890425181604394343300110280699623203124338793653923695616106368536378038027087325440515574843260265739,2.73373793e-167
-7.21875,1.0000829098995103720667827163982329897983463297534740872055732657986315407244233483716815334637628120825319725235926683379791448695701135904322298256884407426244946586361,2.21882681e-167
-7.1875,1.0000855391624250128528299683873232744219091529309245366212826739802025113289621352428966976224768387263972741613695692463790827817232237367254967471154148084063869942669,2.55066695e-167
-7.15625,1.0000882517211948766450390510291296266256697650917345650128212884703477704274072114318348265219492510201275643557400590860410643313155446534255220420388159785870174581515,2.16386871e-167
-7.125,1.0000910502092604514493363254391574491238181345693459175478162913844180094943946485333013126877691536616094801923936879432457600766939317923403363869709072445127411064864,2.62121464e-167
-7.09375,1.0000939373429740210527349293859309010751078556449709854801048703598154688738177507324211233356010688614820200219358074936913989607666018472795473071773674094770027939694,2.54385771e-167
-7.0625,1.0000969159241879867323994758238480374567705285510499047207103606445738073190845332292453662482150672831855161841340688223287737524205357695828005595584616225440029314145,2.62236544e-167
-7.03125,1.0000999888429225832137405540704428291283221252848722045686236763970958668920912139354270717532540158169144610058987352692138121668875779532958415701949742916204981372127,2.51216005e-167
-7,1.0001031590801153347484511020622870736168790363042824039336911392964287567099784988372143043341169256627334480986947873552440355831917805955052462496071756254321309905048,2.50858956e-167
-6.96875,1.0001064297104546608011393509806063277523374833943694169070779780860616730300514824165434907974534356140715241431617122177990231146795438747812387040242001125190038221044,2.52810811e-167
-6.9375,1.000109803905300105808674032046841820451952303631745600886057279229569321049051988010394727294746438239146295885708511779210426651134646796327583694480901258429223870697,2.48215912e-167
-6.90625,1.0001132849356917338135320189401345347510035012733133066847189850247058113798424925083967797531234413116499559205488793440646394132699250528049912783759237168614908545389,2.16554464e-167
-6.875,1.0001168761754512964732582399510828383136521054973931653192359413615100464596253600632772506140171796069021592528304272401114096543824732970875288778635300424124721990169,2.00247982e-167
-6.84375,1.0001205811043778520123041086864410242657762832787492847380302861562920357518042288093320731322735952049926090614437852566858429585282645573217766719595713392576557001812,2.30658429e-167
